Data,day_of_week,month,quarter,year,is_month_start,is_month_end,is_quarter_end,Target,Abertura_shifted,Máxima_shifted,Mínima_shifted,Último_shifted,Volume_shifted,MA_5_shifted,MA_10_shifted,MA_20_shifted,MA_50_shifted,BB_Upper_shifted,BB_Lower_shifted,BB_Width_shifted,BB_Position_shifted,RSI_shifted,MACD_shifted,Signal_Line_shifted,atr_5_shifted,atr_10_shifted,atr_20_shifted,volatility_5_shifted,volatility_10_shifted,volatility_20_shifted,Price_Range_shifted,Price_Position_shifted,Gap_shifted,hl_close_ratio_shifted,true_range_shifted,high_close_prev_shifted,low_close_prev_shifted,returns_shifted,Variacao_shifted,doji_prev,hammer_prev,shooting_star_prev,engulfing_bullish_prev,bullish_candle_prev,bearish_candle_prev,body_size_prev,upper_shadow_prev,lower_shadow_prev
2011-03-03,3,3,1,2011,1,0,0,0,66.242,67.282,66.101,67.282,2520000.0,66.952,67.1121,66.46575,,68.54111638490147,64.39038361509853,4.150732769802943,0.6966520239361852,65.42674577818346,-0.1917358126486306,-0.3271502593800492,1.0737999999999999,1.0405000000000002,1.1267500000000006,0.01201777416575156,0.010310186356995873,0.012407782472175367,1.1809999999999974,1.0,-0.000999999999990564,0.01755298593977583,1.1809999999999974,1.0390000000000015,0.1419999999999959,0.015684676116721752,0.015700000000000002,0,0,0,0,1,0,1.039999999999992,0.0,0.14100000000000534
2011-03-04,4,3,1,2011,1,0,0,0,67.284,68.188,67.284,68.146,2250000.0,67.1914,67.1582,66.53479999999999,,68.73992671553789,64.32967328446209,4.410253431075802,0.8653304793432217,64.14201183431953,-0.0821291466399856,-0.2781427015504815,1.1248000000000018,1.0542000000000002,1.1341500000000004,0.013072836013819436,0.011131068467722844,0.012710890477832438,0.9039999999999964,0.9535398230088477,0.0020000000000095497,0.013265635547207413,0.9060000000000059,0.9060000000000059,0.0020000000000095497,0.012841473202342524,0.0128,0,0,0,0,1,0,0.8619999999999948,0.04200000000000159,0.0
2011-03-09,2,3,1,2011,0,0,0,0,68.138,68.22,67.514,68.012,1840000.0,67.4132,67.15270000000001,66.67195,,68.88677758982084,64.45712241017915,4.429655179641685,0.8025179039124218,59.34207144692877,-0.005722440625419267,-0.22365568280999645,1.005800000000002,1.0408000000000002,1.0801500000000004,0.013190175997025055,0.011017732321474957,0.01148374837982041,0.7060000000000031,0.7053824362606268,-0.007999999999995566,0.010380521084514543,0.7060000000000031,0.07399999999999807,0.632000000000005,-0.001966366331112579,-0.002,0,1,0,0,0,1,0.12600000000000477,0.08199999999999363,0.49800000000000466
2011-03-10,3,3,1,2011,0,0,0,1,68.01,68.057,67.109,67.264,1410000.0,67.3894,67.1532,66.76705000000001,,68.90712451665641,64.62697548334361,4.280149033312796,0.6161057701804717,55.551545771682925,-0.0037675009121329595,-0.17967613085077105,1.0412000000000035,1.037400000000001,1.0787000000000007,0.014331733546496696,0.0109164917768933,0.011853530821319052,0.9480000000000075,0.16350210970464127,-0.001999999999995339,0.014093720266413052,0.9480000000000075,0.045000000000001705,0.9030000000000058,-0.010998059166029583,-0.011000000000000001,0,0,0,0,0,1,0.7460000000000093,0.046999999999997044,0.15500000000000114
2011-03-11,4,3,1,2011,0,0,0,1,67.256,67.256,65.854,66.041,2380000.0,67.34899999999999,67.1133,66.78054999999999,,68.89744956751551,64.66365043248447,4.233799135031035,0.32532236971734063,40.754126008914604,-0.09713496923492926,-0.16316732327961647,1.030200000000002,1.0556000000000012,1.0928000000000004,0.014705028735262134,0.011794393329815108,0.012575262242626924,1.402000000000001,0.1333808844507828,-0.007999999999995566,0.021229236383458777,1.4099999999999966,0.007999999999995566,1.4099999999999966,-0.01818208848715508,-0.0182,0,0,0,0,0,1,1.2150000000000034,0.0,0.1869999999999976
2011-03-14,0,3,1,2011,0,0,0,0,66.041,67.014,65.559,66.685,2490000.0,67.22959999999999,67.0908,66.9039,,68.64650336399609,65.1612966360039,3.4852067279921926,0.4371916741001766,44.341330918967856,-0.11904664758556294,-0.15434294215296196,1.0850000000000022,1.079400000000001,1.0778000000000005,0.013236079768517813,0.012014763993170828,0.01139670464146502,1.4549999999999983,0.7738831615120316,0.0,0.021818999775061833,1.4549999999999983,0.972999999999999,0.4819999999999993,0.009751517996396286,0.0098,0,0,0,0,1,0,0.6440000000000055,0.3289999999999935,0.4819999999999993
2011-03-15,1,3,1,2011,0,0,0,0,66.684,67.333,66.088,67.169,1870000.0,67.03419999999998,67.11280000000001,67.03345,,68.39061181791266,65.67628818208735,2.714323635825309,0.5499387759848984,44.97650481091969,-0.09712533733203088,-0.1428991659840393,1.152800000000002,1.138800000000002,1.0940000000000012,0.01186604463915104,0.012250628149607071,0.011430547757269833,1.2450000000000045,0.8682730923694773,-0.0010000000000047748,0.018535336241420963,1.2450000000000045,0.6479999999999961,0.5970000000000084,0.007258004048886546,0.0073,0,0,0,0,1,0,0.48499999999999943,0.16400000000000148,0.5960000000000036
2011-03-16,2,3,1,2011,0,0,0,1,67.168,67.168,65.463,67.005,2850000.0,66.83279999999999,67.123,67.0959,,68.31330879264979,65.87849120735021,2.4348175852995837,0.4626666077373429,48.46877260670361,-0.0916494467698783,-0.13264903927283586,1.352800000000002,1.179300000000002,1.112900000000001,0.011859324958344348,0.012280388739651163,0.010805266319019447,1.7050000000000125,0.9043988269794664,-0.000999999999990564,0.025445862249086078,1.706000000000003,0.000999999999990564,1.706000000000003,-0.0024416025249743845,-0.0024,1,1,0,0,0,1,0.16300000000001091,0.0,1.5420000000000016
2011-03-17,3,3,1,2011,0,0,0,1,67.011,67.502,65.663,66.003,3060000.0,66.5806,66.98499999999999,67.06815,67.91536,68.36019795006345,65.77610204993655,2.584095900126897,0.08780554547232691,47.42243718296569,-0.16466384295840442,-0.13905209139736327,1.5310000000000001,1.2861000000000018,1.1408000000000016,0.012639122325445593,0.012867739848356803,0.011027376616218134,1.8389999999999986,0.18488308863512978,0.006000000000000227,0.027862369892277604,1.8389999999999986,0.4969999999999999,1.3419999999999987,-0.014954107902395264,-0.015,0,0,0,0,0,1,1.0079999999999956,0.49099999999999966,0.3400000000000034
2011-03-18,4,3,1,2011,0,0,0,0,66.017,66.95,66.015,66.216,1980000.0,66.6156,66.9823,67.0619,67.84044,68.36986940250708,65.75393059749291,2.615938805014167,0.1766361665729336,45.778588807785866,-0.20328937398041091,-0.1518996946076691,1.4384000000000015,1.2343000000000017,1.1509500000000017,0.009825447180351285,0.011804385775828374,0.011033010215992725,0.9350000000000023,0.21497326203207798,0.013999999999995794,0.014120454270871123,0.9470000000000027,0.9470000000000027,0.012000000000000455,0.0032271260397254142,0.0032,0,0,1,0,1,0,0.19899999999999807,0.7340000000000089,0.001999999999995339
2011-03-21,0,3,1,2011,0,0,0,1,66.217,67.384,66.217,66.88,2840000.0,66.6546,66.9421,67.0271,67.77168,68.31434853855035,65.73985146144966,2.5744970771006876,0.44286262691520784,49.609949123798735,-0.17915017335616312,-0.1573498401410968,1.3810000000000031,1.2330000000000028,1.1367500000000015,0.009890561963926322,0.011083965841398919,0.010418882929038618,1.1670000000000016,0.5681233933161918,0.0010000000000047748,0.017449162679425863,1.1680000000000064,1.1680000000000064,0.0010000000000047748,0.01002778784583791,0.01,0,0,0,0,1,0,0.6629999999999967,0.5040000000000049,0.0
2011-03-22,1,3,1,2011,0,0,0,1,66.887,67.676,66.656,66.69,2560000.0,66.55879999999999,66.79650000000001,66.97734999999999,67.68366,68.23408717471705,65.72061282528293,2.5134743494341194,0.38567617566310836,48.81521860051169,-0.17311417157385733,-0.16050272946741345,1.3360000000000014,1.2444000000000017,1.1493000000000009,0.009204340815048655,0.01003998358278922,0.010419710889433612,1.019999999999996,0.033333333333325436,0.007000000000005002,0.015294646873594183,1.019999999999996,0.7960000000000065,0.22399999999998954,-0.0028409090909090606,-0.0028000000000000004,0,0,1,0,0,1,0.19700000000000273,0.7890000000000015,0.033999999999991815
2011-03-23,2,3,1,2011,0,0,0,0,66.684,67.631,66.531,67.578,2360000.0,66.6734,66.75309999999999,66.9529,67.62364000000001,68.13732362620635,65.76847637379365,2.3688472524127064,0.7638836249839789,51.03756518037675,-0.09660188886473975,-0.1477224866334954,1.2147999999999997,1.2838000000000007,1.1623000000000006,0.011231254309523236,0.011164606763418721,0.010799376528131906,1.0999999999999943,0.951818181818184,-0.006000000000000227,0.016277486756044783,1.0999999999999943,0.9410000000000025,0.15899999999999181,0.013315339631129186,0.013300000000000001,0,0,0,1,1,0,0.8940000000000055,0.05299999999999727,0.1529999999999916
2011-03-24,3,3,1,2011,0,0,0,1,67.57,67.918,67.317,67.796,2150000.0,67.032,66.8063,66.97975,67.57842,68.21657818021276,65.74292181978723,2.4736563604255366,0.8299771193196752,59.16224188790566,-0.01840947325780462,-0.12185976300343586,0.9672000000000025,1.2491000000000014,1.1432500000000012,0.0063527412900731975,0.010581210059043219,0.010471036236824126,0.6010000000000133,0.7970049916805372,-0.008000000000009777,0.008864829783468246,0.6010000000000133,0.3400000000000034,0.2610000000000099,0.003225901920743457,0.0032,0,0,0,0,1,0,0.2260000000000133,0.12199999999999989,0.2530000000000001
2011-03-25,4,3,1,2011,0,1,0,0,67.799,68.009,67.406,67.533,1820000.0,67.2954,66.9555,67.0344,67.52654,68.26739436973146,65.80140563026855,2.465988739462915,0.7021907042886942,51.63008182880896,0.02233285516929584,-0.09302113147075908,0.8984000000000009,1.1684000000000012,1.1120000000000012,0.0076253787510123395,0.008483121229172358,0.010102305505735393,0.6029999999999944,0.21061359867329438,0.0030000000000001137,0.008928968060059444,0.6029999999999944,0.21299999999999386,0.39000000000000057,-0.0038792849135642626,-0.0039000000000000003,0,0,0,0,0,1,0.26600000000000534,0.20999999999999375,0.12699999999999534
2011-03-28,0,3,1,2011,0,1,0,1,67.528,68.256,67.497,67.766,2220000.0,67.4726,67.0636,67.07719999999999,67.4734,68.35077211685953,65.80362788314045,2.547144233719081,0.770420493225976,47.31182795698929,0.07236511975609972,-0.05994378221974234,0.8165999999999997,1.0988000000000013,1.0891000000000013,0.006846585842517868,0.00809050332655491,0.010017215404268335,0.7590000000000003,0.35441370223979624,-0.0049999999999954525,0.011200306938582774,0.7590000000000003,0.722999999999999,0.036000000000001364,0.0034501651044676063,0.0034999999999999996,0,0,1,0,1,0,0.23799999999999955,0.4899999999999949,0.03100000000000591
2011-03-29,1,3,1,2011,0,1,0,1,67.766,68.07,67.193,67.193,1440000.0,67.5732,67.066,67.0894,67.3846,68.36247591041705,65.81632408958295,2.5461518208340976,0.540688854117922,44.545091248168376,0.06551169727885053,-0.03485262623864149,0.7879999999999996,1.0620000000000005,1.1004000000000012,0.008282953342967239,0.008397993730984129,0.010223751476643204,0.8769999999999953,0.0,0.0,0.013051954816721912,0.8769999999999953,0.30399999999998784,0.5730000000000075,-0.008455567688811616,-0.0085,0,0,0,0,0,1,0.5730000000000075,0.30399999999998784,0.0
2011-03-30,2,3,1,2011,0,1,0,1,67.194,67.862,67.046,67.419,1770000.0,67.5414,67.1074,67.11519999999999,67.31855999999999,68.39327496691415,65.83712503308583,2.5561499338283227,0.6188506182597087,51.10952040085898,0.07724505165241169,-0.012433047713050717,0.7311999999999983,0.972999999999999,1.0761500000000006,0.005456981949534536,0.008405915032899926,0.010244691566259392,0.8159999999999883,0.4571078431372498,0.0010000000000047748,0.01210341298447008,0.8159999999999883,0.6689999999999969,0.14699999999999136,0.0033634455970115162,0.0034000000000000002,0,0,0,0,1,0,0.22499999999999432,0.44299999999999784,0.14799999999999613
2011-03-31,3,3,1,2011,0,1,1,1,67.423,68.004,67.423,67.997,1860000.0,67.58160000000001,67.3068,67.14590000000001,67.2597,68.47935722406872,65.8124427759313,2.666914448137419,0.8191328467976913,65.42586750788641,0.13124021170962408,0.0163016482072776,0.7279999999999973,0.8475999999999999,1.066850000000001,0.006734232705879057,0.006666377692761725,0.010297762212007653,0.5810000000000031,0.9879518072289071,0.0040000000000048885,0.008544494610056371,0.585000000000008,0.585000000000008,0.0040000000000048885,0.008573250863999737,0.0086,0,0,0,0,1,0,0.5739999999999981,0.007000000000005002,0.0
2011-04-01,4,4,2,2011,1,0,0,1,68.0,68.606,68.0,68.587,2120000.0,67.7924,67.54390000000001,67.2631,67.21925999999999,68.67230565904116,65.85389434095883,2.818411318082326,0.9697327148475983,65.12885777919183,0.2187069419781693,0.05678275659115041,0.7291999999999973,0.8137999999999991,1.0240500000000003,0.006978155081893301,0.006905412863604883,0.009584347111629029,0.6059999999999945,0.9686468646864828,0.0030000000000001137,0.008835493606660074,0.6089999999999947,0.6089999999999947,0.0030000000000001137,0.008676853390590766,0.0087,0,0,0,0,1,0,0.5870000000000033,0.018999999999991246,0.0
2011-04-04,0,4,2,2011,1,0,0,1,68.588,69.387,68.588,69.268,2400000.0,68.0928,67.7827,67.36240000000001,67.18621999999999,69.03288022090086,65.69191977909915,3.3409604418017125,1.0703749066158774,66.18849298164429,0.33862921093198395,0.11315210274621093,0.7373999999999967,0.7769999999999981,1.0050000000000003,0.007625874363622719,0.006895171909375501,0.00922464899738352,0.7990000000000066,0.8510638297872356,0.000999999999990564,0.011534907893977112,0.7999999999999972,0.7999999999999972,0.000999999999990564,0.00992899529065272,0.009899999999999999,0,0,0,0,1,0,0.6800000000000068,0.11899999999999977,0.0
2011-04-05,1,4,2,2011,1,0,0,0,69.27,69.787,69.27,69.704,1920000.0,68.595,68.0841,67.44030000000001,67.17914,69.38709700236593,65.49350299763408,3.8935940047318525,1.0813908685006526,69.97779422649884,0.4632395046150748,0.1831696380583827,0.6657999999999987,0.7268999999999991,0.9856500000000004,0.0025939116334071023,0.006553135423613428,0.008911706254479679,0.5170000000000101,0.8394584139264778,0.001999999999995339,0.007417077929530732,0.5190000000000055,0.5190000000000055,0.001999999999995339,0.0062943927932088695,0.0063,0,0,0,0,1,0,0.4339999999999975,0.08300000000001262,0.0
2011-04-06,2,4,2,2011,0,0,0,1,69.704,70.047,69.465,69.838,2480000.0,69.0788,68.3101,67.5316,67.18466000000001,69.74438575555787,65.31881424444212,4.4255715111157485,1.0211530294351792,82.57176830304047,0.566192028210267,0.2597741641741999,0.6189999999999998,0.675099999999999,0.9794499999999999,0.0031667954492179745,0.005785921538649374,0.008882077353537564,0.5819999999999936,0.6408934707903686,0.0,0.008333571980869923,0.5819999999999936,0.3430000000000035,0.2389999999999901,0.0019224147825089855,0.0019,0,0,0,0,1,0,0.13400000000000034,0.20900000000000318,0.2389999999999901
2011-04-07,3,4,2,2011,0,0,0,0,69.841,70.108,68.954,69.037,2110000.0,69.2868,68.4342,67.62025,67.18274000000001,69.92792332131187,65.31257667868813,4.615346642623734,0.8069650255337295,71.78378378378385,0.576888751702711,0.3231971135288865,0.7328000000000003,0.7303999999999988,0.9897500000000001,0.00868317986278761,0.007439549550704712,0.008917158050765813,1.1540000000000106,0.07192374350087682,0.0030000000000001137,0.016715674203688028,1.1540000000000106,0.27000000000001023,0.8840000000000003,-0.011469400612846736,-0.0115,0,0,0,0,0,1,0.8039999999999878,0.2670000000000101,0.08300000000001262
2011-04-08,4,4,2,2011,0,0,0,0,69.04,69.334,68.695,69.176,2220000.0,69.4046,68.59849999999999,67.777,67.17772,70.05875177394356,65.49524822605645,4.563503547887109,0.8065627067711462,69.29411764705887,0.5897125526926175,0.37650022277533124,0.7388000000000033,0.7340000000000003,0.9512000000000007,0.008099358173106867,0.0071644441228384285,0.0076425497332789005,0.63900000000001,0.7527386541471067,0.0030000000000001137,0.00923730773678747,0.63900000000001,0.29699999999999704,0.34200000000001296,0.0020134130973246123,0.002,0,0,0,0,1,0,0.13599999999999568,0.15800000000000125,0.3450000000000131
2011-04-11,0,4,2,2011,0,0,0,0,69.18,69.43,68.472,68.718,2110000.0,69.29459999999999,68.6937,67.87865000000001,67.1779,70.13658200913902,65.620717990861,4.515864018278023,0.6858669784127057,66.30749437118048,0.5566928420175827,0.41253875820612035,0.7704000000000064,0.7539000000000016,0.9263500000000015,0.007252501471836731,0.0076933805273636125,0.0076846830503251055,0.9580000000000126,0.25678496868476625,0.0040000000000048885,0.013941034372362592,0.9580000000000126,0.2540000000000049,0.7040000000000077,-0.006620793338730224,-0.0066,0,0,0,0,0,1,0.4620000000000033,0.25,0.24600000000000932
2011-04-12,1,4,2,2011,0,0,0,0,68.719,69.177,68.029,68.164,2170000.0,68.98660000000001,68.7908,67.9284,67.18016,70.16423451039975,65.69256548960024,4.47166902079951,0.5526872626091367,54.97960571040108,0.48050071245209836,0.4261311525500576,0.8962000000000074,0.781000000000003,0.9215000000000018,0.006111741769646648,0.007638030253125162,0.007845603849307006,1.1480000000000103,0.1175958188153344,0.000999999999990564,0.016841734639986068,1.1480000000000103,0.4590000000000032,0.6890000000000072,-0.008061934282138639,-0.008100000000000001,0,0,0,0,0,1,0.5549999999999926,0.4580000000000126,0.13500000000000512
2011-04-13,2,4,2,2011,0,0,0,0,68.153,68.153,66.721,66.896,2530000.0,68.3982,68.7385,67.92295,67.18412000000001,70.16877086505013,65.67712913494987,4.49164173010027,0.2713642223247681,43.51023940005765,0.31464331438964166,0.4038335803316298,1.0684000000000082,0.843700000000004,0.9083500000000015,0.007501920497258747,0.009864447018278195,0.008947969174581289,1.4320000000000022,0.12220670391061235,-0.01099999999999568,0.021406362114326748,1.4429999999999978,0.01099999999999568,1.4429999999999978,-0.0186021947068834,-0.018600000000000002,0,0,0,0,0,1,1.257000000000005,0.0,0.17499999999999716
2011-04-14,3,4,2,2011,0,0,0,1,66.909,67.411,66.251,66.486,2520000.0,67.888,68.58739999999999,67.9471,67.18234000000001,70.11502803337531,65.7791719666247,4.335856066750608,0.1630192567496863,42.6069764157605,0.1485498724490384,0.3527768303537001,1.0696000000000054,0.9012000000000029,0.8744000000000014,0.0073608833954244696,0.00940812862313644,0.00837309111598349,1.1599999999999966,0.20258620689655182,0.01300000000000523,0.01744728213458467,1.1599999999999966,0.5150000000000006,0.644999999999996,-0.006128916527146533,-0.0060999999999999995,0,0,0,0,0,1,0.4230000000000018,0.5019999999999953,0.23499999999999943
2011-04-15,4,4,2,2011,0,0,0,0,66.483,67.042,66.09,66.279,2260000.0,67.3086,68.35659999999999,67.95025000000001,67.15098,70.1077453192606,65.79275468073942,4.314990638521181,0.11268745635731436,39.461374911410275,0.00028480248023754484,0.2822784154985706,1.1322000000000032,0.9355000000000032,0.8746500000000011,0.005924833365986379,0.008596718109816161,0.008380367399435835,0.9519999999999982,0.19852941176469885,-0.0030000000000001137,0.01436352389142863,0.9519999999999982,0.5559999999999974,0.3960000000000008,-0.0031134374153958255,-0.0031,0,0,1,0,0,1,0.20400000000000773,0.5589999999999975,0.18899999999999295
2011-04-18,0,4,2,2011,0,0,0,1,66.281,66.765,65.832,66.684,2150000.0,66.90180000000001,68.0982,67.94045,67.1509,70.12008140051363,65.76081859948637,4.359262801027256,0.21177466068255402,46.30463191520254,-0.08368491187364668,0.20908574231603896,1.127200000000002,0.9488000000000042,0.8629000000000012,0.008917292520897534,0.00800407009164093,0.00817901629083106,0.9330000000000069,0.9131832797427626,0.0020000000000095497,0.013991362245816192,0.9330000000000069,0.4860000000000042,0.44700000000000273,0.006110532747929165,0.0060999999999999995,0,0,0,0,1,0,0.4029999999999916,0.08100000000000307,0.4490000000000123
2011-04-19,1,4,2,2011,0,0,0,1,66.689,66.706,65.158,65.415,3060000.0,66.352,67.66929999999999,67.8767,67.12389999999999,70.27403440567463,65.47936559432537,4.794668811349254,-0.013424408829450165,37.3644388398487,-0.24940515429260302,0.1173875552687536,1.2072000000000003,1.0517000000000039,0.8893000000000015,0.010728914268409096,0.008460719198103896,0.009200336701115858,1.5480000000000018,0.16602067183462835,0.0049999999999954525,0.023664297179546,1.5480000000000018,0.02200000000000557,1.5259999999999962,-0.01903005218643139,-0.019,0,0,0,0,0,1,1.2739999999999867,0.017000000000010118,0.257000000000005
2011-04-20,2,4,2,2011,0,0,0,0,65.417,66.257,65.417,66.158,2210000.0,66.2044,67.3013,67.8057,67.14168000000001,70.32146696268278,65.28993303731723,5.031533925365551,0.17252531247112843,38.64113650401479,-0.3173084160469557,0.030448355145921258,1.0870000000000004,1.0777000000000043,0.8764000000000017,0.011751646969309413,0.009885562450453663,0.009050093799698622,0.8400000000000034,0.8821428571428531,0.001999999999995339,0.012696877172828734,0.8419999999999987,0.8419999999999987,0.001999999999995339,0.011358251165634714,0.011399999999999999,0,0,0,0,1,0,0.7409999999999997,0.09900000000000375,0.0
2011-04-25,0,4,2,2011,0,1,0,1,66.165,67.077,66.165,67.058,2400000.0,66.3188,67.1034,67.76880000000001,67.1756,70.30671772086775,65.23088227913227,5.075835441735478,0.35996393930434895,40.9042236763831,-0.29530201734247896,-0.03470172286464402,1.0388000000000006,1.054200000000003,0.8923000000000009,0.013297578882652834,0.011248087486439878,0.009588008145198534,0.9119999999999919,0.9791666666666761,0.007000000000005002,0.013600167019594855,0.9189999999999969,0.9189999999999969,0.007000000000005002,0.013603796970887982,0.013600000000000001,0,0,0,0,1,0,0.8930000000000007,0.018999999999991246,0.0
2011-04-26,1,4,2,2011,0,1,0,0,67.058,67.124,66.552,66.972,1390000.0,66.45739999999999,66.88300000000001,67.74075,67.19962,70.301935077264,65.179564922736,5.122370154527999,0.3499229893957463,35.30089628681172,-0.2815364520685648,-0.08406867083491662,0.9627999999999985,1.0475000000000008,0.8907500000000006,0.013153361052359537,0.011137585097385858,0.009557418679809925,0.5719999999999885,0.7342657342657272,0.0,0.008540882756972892,0.5719999999999885,0.06599999999998829,0.5060000000000002,-0.001282471890005854,-0.0013,0,1,0,0,0,1,0.08600000000001273,0.06599999999998829,0.4199999999999875
2011-04-27,2,4,2,2011,0,1,0,0,66.972,67.413,66.722,67.144,1730000.0,66.5494,66.7256,67.70965000000001,67.25814,70.28461271000079,65.13468728999923,5.149925420001551,0.39016345793997254,33.03737079247293,-0.2538553729335291,-0.11802601242646389,0.9143999999999977,1.0208,0.8873500000000007,0.012981115219236393,0.01120075056241828,0.00954086878106146,0.6910000000000025,0.6107091172214323,0.0,0.010291314190396795,0.6910000000000025,0.4410000000000025,0.25,0.0025682374723767776,0.0026,0,0,0,0,1,0,0.17200000000001125,0.26899999999999125,0.25
2011-04-28,3,4,2,2011,0,1,0,1,67.143,67.228,65.885,66.264,2150000.0,66.7192,66.5356,67.66319999999999,67.29186,70.30992115724537,65.01647884275461,5.293442314490761,0.23567294836297864,28.44910757356493,-0.29931279215009,-0.15428336937214543,0.8733999999999952,1.0402999999999978,0.9106500000000004,0.010718495155368137,0.011597727960346985,0.009800228169661291,1.3429999999999893,0.28220402084884116,-0.0010000000000047748,0.020267415187733753,1.3429999999999893,0.08399999999998897,1.2590000000000003,-0.013106159895150848,-0.0131,0,0,0,0,0,1,0.8790000000000049,0.08499999999999375,0.3789999999999907
2011-04-29,4,4,2,2011,0,1,0,0,66.249,66.249,65.105,65.673,3090000.0,66.62219999999999,66.4133,67.5759,67.2902,70.36773839827902,64.78406160172099,5.583676796558024,0.15920305394950196,29.1883197228409,-0.37855949317804516,-0.1991385951239794,0.9367999999999939,1.0118999999999971,0.9278000000000006,0.010421594886882168,0.01047849078375148,0.009919588516775501,1.1439999999999912,0.4965034965034984,-0.015000000000000568,0.017419639730178176,1.1589999999999918,0.015000000000000568,1.1589999999999918,-0.008918869974646748,-0.0089,0,0,0,0,0,1,0.5759999999999934,0.0,0.5679999999999978
2011-05-02,0,5,2,2011,1,0,0,0,65.664,66.294,65.461,66.133,2650000.0,66.43719999999999,66.37800000000001,67.4827,67.28169999999999,70.33905499046928,64.62634500953071,5.71270998093857,0.26373734978609054,31.893371414970844,-0.3997073928198489,-0.23925235537190212,0.9195999999999941,0.9791999999999973,0.9402000000000001,0.00822937692308207,0.0106955779037686,0.009843613285291855,0.8329999999999984,0.8067226890756283,-0.009000000000000341,0.01259582961607667,0.8329999999999984,0.6209999999999951,0.2120000000000033,0.00700440059080587,0.006999999999999999,0,0,0,0,1,0,0.4689999999999941,0.16100000000000136,0.20300000000000296
2011-05-03,1,5,2,2011,1,0,0,0,66.119,66.5,65.346,65.463,2310000.0,66.1354,66.2964,67.3265,67.26414,70.26896116103686,64.38403883896314,5.88492232207372,0.18334331397880804,31.10853163087637,-0.46506931932032103,-0.28441574879996034,1.0359999999999956,0.9993999999999972,0.9674500000000001,0.008769428441802923,0.011109727211571179,0.009733818628740282,1.1539999999999964,0.10138648180241819,-0.013999999999995794,0.017628278569573597,1.1539999999999964,0.36700000000000443,0.7869999999999919,-0.01013109945110613,-0.0101,0,0,0,0,0,1,0.6560000000000059,0.3810000000000002,0.11699999999999022
2011-05-04,2,5,2,2011,1,0,0,0,65.458,65.468,64.244,64.318,2240000.0,65.5702,66.0598,67.079,67.19897999999999,70.16316649151247,63.994833508487524,6.168332983024946,0.052391220188958296,29.11144905496417,-0.6021611619478051,-0.3479648321481309,1.1425999999999958,1.0284999999999969,0.9886500000000005,0.009290713644045835,0.011869249097699914,0.009853524117928959,1.2240000000000038,0.06045751633986752,-0.0049999999999954525,0.01903044248888342,1.2240000000000038,0.005000000000009663,1.218999999999994,-0.017490796327696456,-0.0175,0,0,0,0,0,1,1.1400000000000006,0.010000000000005116,0.07399999999999807
2011-05-05,3,5,2,2011,1,0,0,1,64.32,64.807,63.548,63.616,2490000.0,65.0406,65.87989999999999,66.77459999999999,67.1176,69.9677159769268,63.58148402307318,6.386231953853617,0.005404748398778635,31.018518518518547,-0.7586156125897077,-0.4300949889794167,1.1257999999999981,0.9995999999999967,1.0256500000000002,0.009069825214934555,0.010933168080947648,0.009689068471951468,1.2590000000000003,0.05401111993645578,0.001999999999995339,0.019790618712273646,1.2590000000000003,0.4890000000000043,0.769999999999996,-0.01091451848627134,-0.0109,0,0,0,0,0,1,0.7039999999999935,0.487000000000009,0.06799999999999784
